pl_name,pl_orbper,pl_orbsmax,st_mass,discoverymethod,disc_year
"TOI-4994 b",21.49198400000,0.1515000000,1.005000,"Transit",2024
"Kepler-273 c",8.01492700000,0.0730000000,,"Transit",2014
"Kepler-171 c",11.46346200000,0.0980000000,,"Transit",2014
"TOI-5005 b",6.30850440000,0.0661400000,0.970000,"Transit",2024
"TOI-5007 b",2.54337100000,0.0307000000,0.632000,"Transit",2026
"Kepler-80 e",4.64489000000,0.0491000000,0.730000,"Transit",2014
"TOI-5027 b",10.24368000000,0.0930000000,1.020000,"Transit",2025
"Kepler-238 b",2.09087600000,0.0340000000,,"Transit",2014
"Kepler-82 d",2.38296100000,0.0340000000,,"Transit",2014
"Kepler-33 c",13.17562000000,0.1189000000,1.291000,"Transit",2011
"Kepler-32 e",2.89600000000,0.0330000000,0.580000,"Transit",2012
"TOI-5076 b",23.44316200000,0.1481000000,0.789000,"Transit",2024
"TOI-5082.01",4.24012200000,0.0512048420,0.996650,"Transit",2024
"Kepler-107 d",7.95839000000,0.0837700000,1.238000,"Transit",2014
"TOI-5108 b",6.75358100000,0.0730000000,1.100000,"Transit",2025
"TOI-5110 b",30.15857700000,0.2157000000,1.469000,"Transit",2024
"Kepler-80 f",0.98678730000,0.0175000000,0.730000,"Transit",2016
"TOI-5126 b",5.45883850000,0.0651900000,1.240000,"Transit",2023
"TOI-5126 c",17.89990000000,0.1439000000,1.240000,"Transit",2023
"Kepler-297 d",150.01895110000,0.5230000000,0.846000,"Transit",2023
"TOI-5143 c",5.20971180000,0.0560200000,0.864000,"Transit",2025
"Kepler-65 d",8.13123000000,0.0840000000,1.250000,"Transit",2012
"TOI-5181 A b",3.89222950000,0.0522000000,1.250000,"Transit",2025
"Kepler-26 d",3.54391900000,0.0390000000,,"Transit",2014
"WASP-188 b",5.74891600000,0.0720000000,1.500000,"Transit",2025
"Kepler-148 b",1.72936600000,0.0280000000,,"Transit",2014
"TOI-5205 b",1.63075700000,0.0199000000,0.392000,"Transit",2023
"Kepler-150 e",30.82655700000,0.1890000000,,"Transit",2014
"TOI-5210 b",4.56610610000,0.0557000000,1.105000,"Transit",2025
"TOI-5218 b",4.29145200000,0.0469000000,0.739000,"Transit",2024
"Kepler-167 c",7.40610600000,0.0684000000,0.777000,"Transit",2014
"Kepler-426 b",3.21751883000,0.0414000000,0.910000,"Transit",2014
"Kepler-80 d",3.07222000000,0.0372000000,0.730000,"Transit",2014
"TOI-5232 b",4.09666920000,0.0559300000,1.389000,"Transit",2024
"Kepler-176 d",25.75197400000,0.1630000000,,"Transit",2014
"Kepler-178 c",20.55280200000,0.1420000000,,"Transit",2014
"Kepler-186 b",3.88679070000,0.0343000000,0.478000,"Transit",2014
"TOI-5261 b",4.15097680000,0.0513400000,1.037000,"Transit",2025
"Kepler-207 c",3.07157100000,0.0440000000,,"Transit",2014
"Kepler-62 e",122.38740000000,0.4270000000,0.690000,"Transit",2013
"WASP-154 b",3.81167800000,0.0440000000,0.800000,"Transit",2025
"Kepler-33 e",31.78440000000,0.2138000000,1.291000,"Transit",2011
"TOI-5292 A b",2.02191000000,0.0279000000,0.596000,"Transit",2026
"TOI-5293 A b",2.93028900000,0.0340000000,0.540000,"Transit",2023
"TOI-5300 b",2.26219600000,0.0295000000,0.670000,"Transit",2025
"TOI-5301 b",5.85885800000,0.0730000000,1.483000,"Transit",2024
"Kepler-219 d",47.90364500000,0.2720000000,,"Transit",2014
"TOI-5319 b",4.07853000000,0.0506000000,0.500000,"Transit",2024
"TOI-5322 b",5.42332070000,0.0604000000,0.998000,"Transit",2025
"Kepler-224 b",3.13292400000,0.0380000000,,"Transit",2014
"Kepler-228 b",2.56654600000,0.0380000000,,"Transit",2014
"TOI-5340 b",4.93943920000,0.0628000000,1.350000,"Transit",2025
"TOI-5344 b",3.79262200000,0.0404100000,0.612000,"Transit",2023
"Kepler-235 e",46.18366900000,0.2130000000,,"Transit",2014
"TOI-5349 b",3.31792100000,0.0369000000,0.610000,"Transit",2026
"TOI-5350 b",7.58136700000,0.0796000000,1.167000,"Transit",2025
"Kepler-238 c",6.15555700000,0.0690000000,,"Transit",2014
"Kepler-244 c",9.76729200000,0.0870000000,,"Transit",2014
"WASP-197 b",5.16722800000,0.0650000000,1.360000,"Transit",2025
"TOI-5386 A b",3.62156552000,0.0485600000,1.165000,"Transit",2025
"Kepler-82 e",5.90220600000,0.0630000000,,"Transit",2014
"TOI-5398 b",10.59054700000,0.0980000000,1.146000,"Transit",2022
"TOI-5398 c",4.77271000000,0.0570000000,1.146000,"Transit",2023
"Kepler-247 b",3.33616000000,0.0420000000,,"Transit",2014
"Kepler-249 d",15.36845900000,0.0970000000,,"Transit",2014
"TOI-5422 b",5.37721900000,0.0619000000,1.066000,"Transit",2026
"KOI-94 d",22.34298900000,0.1684000000,1.277000,"Transit",2013
"Kepler-251 b",4.79093600000,0.0530000000,,"Transit",2014
"Kepler-254 d",18.74647700000,0.1390000000,,"Transit",2014
"Kepler-31 d",87.64510000000,0.4000000000,1.210000,"Transit",2014
"Kepler-32 d",22.78020000000,0.1300000000,0.580000,"Transit",2012
"Kepler-42 d",1.86516900000,0.0154000000,0.130000,"Transit",2011
"Kepler-286 d",5.91432300000,0.0610000000,,"Transit",2014
"Kepler-296 b",10.86438400000,0.0790000000,0.498000,"Transit",2014
"Kepler-63 b",9.43415050000,0.0800000000,0.984000,"Transit",2013
"Kepler-253 b",3.78398600000,0.0460000000,,"Transit",2014
"TOI-5542 b",75.12375000000,0.3320000000,0.890000,"Transit",2022
"TOI-5573 b",8.79758977000,0.0712000000,0.619000,"Transit",2025
"Kepler-11 b",10.30390000000,0.0910000000,0.961000,"Transit",2010
"TOI-5592 b",2.60858460000,0.0393500000,1.194000,"Transit",2025
"Kepler-18 b",3.50472500000,0.0447000000,0.972000,"Transit",2011
"TOI-5616 b",2.00284900000,0.0272000000,0.666000,"Transit",2024
"Kepler-20 e",6.09848820000,0.0637000000,0.929000,"Transit",2011
"TOI-5624 d",13.73146800000,0.1067000000,0.858000,"Transit",2026
"KOI-351 d",59.73667000000,0.3200000000,1.200000,"Transit",2013
"TOI-5634 A b",2.20353730000,0.0272000000,0.556000,"Transit",2024
"Kepler-16 b",228.77600000000,0.7048000000,0.689700,"Transit",2011
"TOI-5678 b",47.73022000000,0.2490000000,0.905000,"Transit",2023
"TOI-5688 A b",2.94815527000,0.0337900000,0.600000,"Transit",2024
"HD 23472 f",12.16218390000,0.0906000000,0.670000,"Transit",2022
"HD 23472 d",3.97664000000,0.0429800000,0.670000,"Transit",2022
"HD 23472 e",7.90754000000,0.0680000000,0.670000,"Transit",2022
"TOI-201 d",5.84889000000,0.0698000000,1.320000,"Transit",2026
"LHS 1678 d",4.96522290000,0.0400000000,0.345000,"Transit",2024
"TOI-1260 d",16.60816400000,0.1116000000,0.679000,"Transit",2022
"TOI-5713 b",10.44198900000,0.0600800000,0.265300,"Transit",2024
"TOI-5720 b",1.43445550000,0.0182880000,0.383000,"Transit",2024
"TOI-5726.01",5.49112521500,0.0621860000,1.060000,"Transit",2024
"TOI-5734 b",6.18418760000,0.0592100000,0.724000,"Transit",2026
"Kepler-2000 b",6.38315913500,0.0562000000,0.581000,"Transit",2023
"GJ 896 A b",284.39000000000,0.6396500000,0.435990,"Astrometry",2022
"LP 890-9 c",8.45746300000,0.0398400000,0.118000,"Transit",2022
"Kepler-312 c",19.74741200000,0.1530000000,,"Transit",2014
"Wolf 327 b",0.57347450000,0.0100000000,0.405000,"Transit",2024
"HD 105618 b",10.02245000000,0.0910000000,1.010000,"Radial Velocity",2022
"HD 105618 c",77114.07158000000,35.7310000000,1.010000,"Radial Velocity",2022
"HD 109988 b",17132.15854000000,12.5180000000,0.880000,"Radial Velocity",2022
"HD 110537 b",24469.67342000000,16.7140000000,1.020000,"Radial Velocity",2022
"HD 11112 b",17244.90764000000,13.3800000000,1.070000,"Radial Velocity",2022
"HD 111232 c",26472.44623000000,17.2500000000,0.960000,"Radial Velocity",2022
"HD 113337 c",5429.93477000000,6.8050000000,1.410000,"Radial Velocity",2020
"HD 11343 c",228.53731000000,0.9230000000,2.009000,"Radial Velocity",2022
"HD 11505 b",32669.22247000000,20.2470000000,1.030000,"Radial Velocity",2022
"HD 11506 d",26500.00000000000,18.2000000000,1.220000,"Radial Velocity",2022
"HD 122562 c",84.96276000000,0.4060000000,1.241000,"Radial Velocity",2022
"HD 125271 b",14901.99295000000,10.8170000000,0.750000,"Radial Velocity",2022
"HD 127506 b",65.78395000000,0.2870000000,0.730000,"Radial Velocity",2022
"HD 135872 b",2422.32597000000,4.1720000000,1.646000,"Radial Velocity",2022
"HD 136118 b",1187.59765000000,2.3270000000,1.180000,"Radial Velocity",2022
"HD 13724 c",142.22895000000,0.5340000000,1.004000,"Radial Velocity",2022
"HD 140901 b",9.02378000000,0.0850000000,0.990000,"Radial Velocity",2022
"HD 140901 c",14386.00000000000,11.8000000000,1.060000,"Radial Velocity",2022
"HD 142 A d",108.45299000000,0.4740000000,1.210000,"Radial Velocity",2022
"HD 144899 b",40.43914000000,0.2420000000,1.160000,"Radial Velocity",2022
"HD 149806 b",16521.52778000000,12.4040000000,0.930000,"Radial Velocity",2022
"HD 151450 b",21.89288000000,0.1600000000,1.140000,"Radial Velocity",2022
"HD 151450 c",18144.76236000000,14.1310000000,1.140000,"Radial Velocity",2022
"HD 153557 b",7.29903000000,0.0680000000,0.790000,"Radial Velocity",2022
"HD 153557 c",15.27018000000,0.1110000000,0.790000,"Radial Velocity",2022
"HD 153557 d",40654.64809000000,21.4490000000,0.790000,"Radial Velocity",2022
"HD 155918 b",1.87567000000,0.0300000000,1.030000,"Radial Velocity",2022
"HD 155918 c",17202.19446000000,13.1830000000,1.030000,"Radial Velocity",2022
"HD 156098 b",21.85849000000,0.1670000000,1.290000,"Radial Velocity",2022
"HD 156098 c",7841.58390000000,8.4150000000,1.290000,"Radial Velocity",2022
"HD 168863 b",14773.93272000000,10.9610000000,0.800000,"Radial Velocity",2022
"HD 16905 b",10256.00000000000,8.8000000000,0.850000,"Radial Velocity",2022
"HD 18143 b",10.28510000000,0.0880000000,0.850000,"Radial Velocity",2022
"HD 18143 c",28982.41764000000,17.5300000000,0.850000,"Radial Velocity",2022
"HD 188641 b",14583.81038000000,12.0270000000,1.070000,"Radial Velocity",2022
"HD 190228 b",1143.59858000000,2.4060000000,1.415000,"Radial Velocity",2022
"HD 194490 b",13092.18348000000,11.1160000000,1.060000,"Radial Velocity",2022
"HD 199509 b",99.62167000000,0.4260000000,1.040000,"Radial Velocity",2022
"HD 204313 e",7325.64666000000,7.4570000000,1.030000,"Radial Velocity",2022
"HD 205158 b",25.33798000000,0.1770000000,1.160000,"Radial Velocity",2022
"HD 213519 b",11.12214000000,0.0990000000,1.050000,"Radial Velocity",2022
"HD 217786 c",2.52221000000,0.0380000000,1.140000,"Radial Velocity",2022
"HD 217958 b",2560.19774000000,3.7580000000,1.080000,"Radial Velocity",2022
"HD 25912 b",41.83156000000,0.2420000000,1.080000,"Radial Velocity",2022
"HD 25912 c",26308.65619000000,17.8480000000,1.080000,"Radial Velocity",2022
"HD 28185 c",9090.00000000000,8.5000000000,0.974000,"Radial Velocity",2022
"HD 28192 b",14.23283000000,0.1180000000,1.080000,"Radial Velocity",2022
"HD 29985 b",20608.14049000000,13.3900000000,0.750000,"Radial Velocity",2022
"HD 43197 c",9295.97350000000,8.5400000000,0.960000,"Radial Velocity",2022
"HD 457 b",20324.58153000000,15.3690000000,1.150000,"Radial Velocity",2022
"HD 56957 b",5859.08992000000,6.4260000000,1.030000,"Radial Velocity",2022
"HD 62364 b",5138.00000000000,6.1500000000,1.157000,"Radial Velocity",2022
"HD 62364 c",74839.94555000000,36.9840000000,1.190000,"Radial Velocity",2022
"HD 62549 b",14306.88519000000,11.8420000000,1.080000,"Radial Velocity",2022
"Kepler-50 b",7.81254000000,0.0770000000,1.240000,"Transit",2012
"HD 72659 c",35500.00000000000,21.5000000000,1.033000,"Radial Velocity",2022
"HD 73267 c",17071.78045000000,12.6880000000,0.930000,"Radial Velocity",2022
"HD 80883 b",6383.78352000000,6.4620000000,0.880000,"Radial Velocity",2022
"HD 80913 b",10839.83341000000,9.9500000000,1.110000,"Radial Velocity",2022
"HD 81817 c",622.97802000000,2.3250000000,4.300000,"Radial Velocity",2022
"HD 86065 b",25775.78859000000,15.9470000000,0.810000,"Radial Velocity",2022
"HD 88072 b",18538.79293000000,13.8950000000,1.040000,"Radial Velocity",2022
"HD 93351 b",2.45946000000,0.0350000000,0.940000,"Radial Velocity",2022
"HD 93351 c",14010.29410000000,11.1540000000,0.940000,"Radial Velocity",2022
"HD 97037 b",6449.08337000000,6.9250000000,1.060000,"Radial Velocity",2022
"GJ 2030 b",2.38129000000,0.0340000000,0.960000,"Radial Velocity",2022
"GJ 2030 c",25533.11353000000,16.7610000000,0.960000,"Radial Velocity",2022
"GJ 3222 b",10.66669000000,0.0910000000,0.890000,"Radial Velocity",2022
"GJ 680 b",17281.66514000000,10.1380000000,0.456000,"Radial Velocity",2022
"GJ 9714 b",19240.75467000000,12.3190000000,0.670000,"Radial Velocity",2022
"HD 115404 A b",10.49488000000,0.0880000000,0.830000,"Radial Velocity",2022
"HD 115404 A c",15319.22517000000,11.3640000000,0.830000,"Radial Velocity",2022
"HD 12235 b",4.36305000000,0.0540000000,1.100000,"Radial Velocity",2022
"HD 12235 c",36336.70679000000,22.2100000000,1.100000,"Radial Velocity",2022
"HD 203387 b",512.53520000000,1.7710000000,2.817000,"Radial Velocity",2022
"HD 203387 c",2481.07227000000,5.0670000000,2.817000,"Radial Velocity",2022
"HIP 19976 b",50.65905000000,0.2340000000,0.670000,"Radial Velocity",2022
"HIP 35965 b",26125.56497000000,15.8980000000,0.780000,"Radial Velocity",2022
"HIP 55507 b",5138.43727000000,5.0620000000,0.650000,"Radial Velocity",2022
"HIP 948 b",24955.45756000000,15.0370000000,0.710000,"Radial Velocity",2022
"TOI-5786 b",12.77910700000,0.1140000000,1.230000,"Transit",2025
"TOI-5788 c",16.21336200000,0.1197000000,0.870000,"Transit",2026
"TOI-5788 b",6.34075800000,0.0640000000,0.870000,"Transit",2026
"TOI-5795 b",6.14063250000,0.0640000000,0.901000,"Transit",2025
"TOI-5799 b",4.16450700000,0.0348000000,0.325000,"Transit",2024
"TOI-5800 b",2.62788380000,0.0344000000,0.778000,"Transit",2025
"HD 184010 b",286.60000000000,0.9400000000,1.350000,"Radial Velocity",2022
"HD 184010 c",484.30000000000,1.3340000000,1.350000,"Radial Velocity",2022
"HD 184010 d",836.40000000000,1.9200000000,1.350000,"Radial Velocity",2022
"KIC 3526061 b",3552.00000000000,5.1400000000,1.420000,"Radial Velocity",2022
"NGTS-21 b",1.54338970000,0.0236000000,0.720000,"Transit",2022
"HD 3167 e",96.63000000000,0.3885000000,0.837000,"Radial Velocity",2022
"Kepler-76 b",1.54492980000,0.0274000000,1.200000,"Orbital Brightness Modulation",2013
"TOI-5817 b",15.61031000000,0.1223000000,0.970000,"Transit",2025
"TOI-969 c",1700.00000000000,2.5200000000,0.734000,"Radial Velocity",2022
"HD 206893 b",11100.00000000000,10.7500000000,1.310000,"Imaging",2021
"K2-411 b",3.21410000000,0.0511000000,1.018000,"Transit",2022
"K2-413 b",0.80940000000,0.0117000000,0.808000,"Transit",2022
"K2-413 c",5.33010000000,0.0426000000,0.808000,"Transit",2022
"K2-414 c",6.66900000000,0.0552000000,0.814000,"Transit",2022
"K2-414 b",4.36960000000,0.0487000000,0.814000,"Transit",2022
"K2-412 b",5.93820000000,0.0586000000,0.893000,"Transit",2022
"NGTS-23 b",4.07643260000,0.0504000000,1.010000,"Transit",2022
"NGTS-25 b",2.82309300000,0.0388000000,0.910000,"Transit",2022
"HD 191939 g",284.00000000000,0.8120000000,0.810000,"Radial Velocity",2022
"TOI-5882 b",7.14897200000,0.0804000000,1.334000,"Transit",2025
"TOI-5916 b",2.36712800000,0.0262000000,0.477000,"Transit",2026
"Kepler-4 b",3.21346000000,0.0456000000,1.223000,"Transit",2009
"TOI-5938 b",2.26042400000,0.0308000000,0.744000,"Transit",2026
"HD 167768 b",20.65320000000,0.1512000000,1.080000,"Radial Velocity",2022
"HD 114082 b",109.75000000000,0.5109000000,1.470000,"Radial Velocity",2022
"HD 206893 c",2290.00000000000,3.7400000000,1.310000,"Imaging",2022
"TOI-1136 b",4.17270000000,0.0510600000,1.022000,"Transit",2022
"TOI-1136 g",39.54500000000,0.2290000000,1.022000,"Transit",2022
"TOI-6002 b",10.90482100000,0.0572200000,0.210100,"Transit",2024
"TOI-6008 b",0.85743470000,0.0107770000,0.230000,"Transit",2024
"GJ 1002 b",10.34650000000,0.0457000000,0.120000,"Radial Velocity",2022
"GJ 1002 c",21.20200000000,0.0738000000,0.120000,"Radial Velocity",2022
"TOI-6016 b",4.02368700000,0.0550000000,1.310000,"Transit",2024
"TOI-6019 b",14.54795200000,0.1212000000,1.130000,"Transit",2026
"Kepler-138 e",38.23000000000,0.1803000000,0.535000,"Transit Timing Variations",2022
"TOI-1288 c",416.00000000000,1.0700000000,0.955200,"Radial Velocity",2022
"nu Oct A b",402.40000000000,1.2400000000,1.570000,"Radial Velocity",2016
"GJ 1151 c",389.70000000000,0.5714000000,0.163900,"Radial Velocity",2023
"Proxima Cen d",5.12338000000,0.0288100000,0.122100,"Radial Velocity",2025
"TOI-6034 b",2.57618400000,0.0294900000,0.514000,"Transit",2024
"TOI-6038 A b",5.82673110000,0.0690000000,1.291000,"Transit",2025
"TOI-6041 b",26.04945000000,0.1651000000,0.885000,"Transit",2025
"TOI-1669 b",500.00000000000,1.2700000000,0.986700,"Radial Velocity",2023
"TOI-1694 c",386.25000000000,0.9740000000,0.828000,"Radial Velocity",2023
"TOI-6054.01",7.50142800000,0.0763000000,1.107000,"Transit",2024
"TOI-6054.02",12.56363600000,0.1079000000,1.107000,"Transit",2024
"Wolf 1069 b",15.56400000000,0.0672000000,0.167000,"Radial Velocity",2023
"L 363-38 b",8.78100000000,0.0480000000,0.210000,"Radial Velocity",2023
"AF Lep b",8905.00000000000,8.9960000000,1.218000,"Imaging",2023
"GJ 463 b",3459.00000000000,3.5300000000,0.486000,"Radial Velocity",2022
"TIC 279401253 b",76.80000000000,0.3690000000,1.130000,"Transit",2023
"TIC 279401253 c",155.30000000000,0.5910000000,1.130000,"Transit",2023
"TOI-6086 b",1.38887250000,0.0154100000,0.254000,"Transit",2024
"HD 18438 b",803.00000000000,2.1000000000,1.840000,"Radial Velocity",2023
"Kepler-314 c",5.96039200000,0.0640000000,,"Transit",2014
"K2-415 b",4.01796940000,0.0270000000,0.163500,"Transit",2023
"TOI-1533 c",8.06379260000,0.0760000000,0.880000,"Transit",2026
"WASP-84 c",1.44688490000,0.0235900000,0.853000,"Transit",2023
"TOI-6109 c",8.53887800000,0.0786000000,1.030000,"Transit",2025
"PZ Tel b",44000.00000000000,27.0000000000,1.360000,"Imaging",2023
"WASP-149 b",1.33281300000,0.0240000000,1.050000,"Transit",2025
"TOI-6130 b",2.39267900000,0.0360000000,1.310000,"Transit",2024
"WASP-155 b",3.11041300000,0.0430000000,1.090000,"Transit",2025
"WASP-102 b",2.70981300000,0.0410000000,1.080000,"Transit",2025
"TOI-6223 b",3.85521900000,0.0401800000,0.582000,"Transit",2025
"Kepler-315 b",96.10114100000,0.4020000000,,"Transit",2014
"Kepler-68 e",3455.00000000000,4.6000000000,1.057000,"Radial Velocity",2023
"Kepler-454 d",4073.00000000000,5.1000000000,1.030000,"Radial Velocity",2023
"K2-312 c",921.20000000000,1.9610000000,1.180000,"Radial Velocity",2023
"Kepler-10 d",151.06000000000,0.5379000000,0.910000,"Radial Velocity",2023
"Kepler-104 c",23.66820500000,0.1530000000,,"Transit",2014
"K2-2016-BLG-0005L b",4700.00000000000,4.1600000000,0.584000,"Microlensing",2023
"WISE J033605.05-014350.4 b",2560.00000000000,0.9700000000,0.013100,"Imaging",2023
"TOI-815 c",34.97614500000,0.1930000000,0.776000,"Transit",2024
"WASP-193 b",6.24634750000,0.0668000000,1.018000,"Transit",2023
"Kepler-316 c",6.82776600000,0.0580000000,,"Transit",2014
"HD 101581 c",6.20401000000,0.0573000000,0.653000,"Transit",2025
"HD 101581 b",4.46569000000,0.0460000000,0.653000,"Transit",2025
"LP 791-18 d",2.75485000000,0.0199200000,0.139000,"Transit",2023
"TOI-6303 b",9.48523600000,0.0761000000,0.644000,"Transit",2025
"TOI-6330 b",6.85002460000,0.0576300000,0.531000,"Transit",2025
"TOI-6383 A b",1.79058695000,0.0229200000,0.458000,"Transit",2024
"TOI-6420 b",6.96150800000,0.0753000000,1.165000,"Transit",2025
"NGTS-33 b",2.82797200000,0.0480000000,1.600000,"Transit",2024
"TOI-6448 b",14.84426100000,0.1310000000,1.030000,"Transit",2025
"HD 207496 b",6.44100800000,0.0629000000,0.800000,"Transit",2023
"K2-416 b",13.10200000000,0.0880000000,0.548000,"Transit",2023
"K2-417 b",6.53500000000,0.0630000000,0.569000,"Transit",2023
"HD 167677 b",1820.00000000000,2.8770000000,0.960000,"Radial Velocity",2023
"HD 89839 b",3391.20000000000,4.7130000000,1.210000,"Radial Velocity",2023
"HD 165131 b",2342.60000000000,3.5400000000,1.060000,"Radial Velocity",2023
"HD 15906 c",21.58329800000,0.1410000000,0.790000,"Transit",2023
"TOI-4010 e",762.00000000000,1.5700000000,0.880000,"Radial Velocity",2023
"GJ 328 c",241.80000000000,0.6570000000,0.650000,"Radial Velocity",2023
"HIP 54597 b",3274.00000000000,4.0000000000,0.800000,"Radial Velocity",2023
"BD-210397 b",1891.00000000000,2.6300000000,0.679000,"Radial Velocity",2023
"BD-210397 c",6240.00000000000,5.9000000000,0.690000,"Radial Velocity",2023
"HD 74698 b",15.01700000000,0.1210000000,1.039000,"Radial Velocity",2023
"HD 74698 c",3449.00000000000,4.5000000000,1.039000,"Radial Velocity",2023
"HD 94771 b",2164.00000000000,3.4800000000,1.200000,"Radial Velocity",2023
"TOI-6478 b",34.00501900000,0.1136000000,0.230000,"Transit",2025
"Kepler-313 b",14.97041800000,0.1250000000,,"Transit",2014
"HD 22946 d",47.42489000000,0.2958000000,1.098000,"Transit",2023
"HIP 81208 C b",104100.00000000000,23.0400000000,0.135000,"Imaging",2023
"DMPP-4 b",3.49820000000,0.0485300000,1.250000,"Radial Velocity",2023
"TOI-1470 c",18.08816000000,0.1060000000,0.471000,"Transit",2023
"HN Lib b",36.11600000000,0.1417000000,0.291000,"Radial Velocity",2023
"TOI-1052 c",35.80600000000,0.2263000000,1.204000,"Radial Velocity",2023
"HD 6860 b",663.87000000000,2.0300000000,2.490000,"Radial Velocity",2023
"HD 112300 b",466.63000000000,1.3300000000,1.400000,"Radial Velocity",2023
"TOI-6109 b",5.69047600000,0.0599000000,1.030000,"Transit",2025
